"operator(color)","airline (callsign)","flight number","airplane type","from  (ICAO)","to (ICAO)","approach time","departure time","approach altitude override (feet)","special"
MAX,MAX,7161,FRJ1,KRDU,KBOS,,10:55,,
MAX,MAX,2386,FRJ1,KRDU,KMDW,,10:58,,
FRT,FRT,3897,EJT1,KRDU,KOAJ,,10:58,,
MAX,MAX,7255,FRJ1,KRDU,KIAH,,10:59,,
VAL,VAL,5812,EJT1,KRDU,KPIT,,11:00,,
VAL,VAL,251,EJT1,KRDU,KCLT,,11:02,,
MAX,MAX,1494,FRJ1,KRDU,KJFK,,11:02,,
MAX,MAX,5579,FRJ1,KRDU,KORD,,11:04,,
MAX,MAX,3716,FRJ1,KRDU,KJFK,,11:04,,
MAX,MAX,2109,FRJ1,KRDU,KBOS,,11:07,,
TAB,TAB,160,EJT1,KRDU,KAUS,,11:07,,
VAL,VAL,5493,EJT1,KRDU,CYUL,,11:09,,
MAX,MAX,6003,FRJ1,KRDU,KTPA,,11:09,,
FRT,FRT,1828,EJT1,KRDU,KSLC,,11:10,,
MAX,MAX,700,FRJ1,KRDU,KEWR,,11:10,,
MAX,MAX,8466,FRJ1,KRDU,KMSP,,11:10,,
DEN,DEN,4195,EJT1,KRDU,KBNA,,11:11,,
MAX,MAX,5519,FRJ1,KRDU,KBNA,,11:11,,
MAX,MAX,7870,FRJ1,KRDU,KDAL,,11:12,,
TAB,TAB,5880,EJT1,KRDU,KATL,,11:13,,
DEN,DEN,5534,FRJ1,KRDU,KDTW,,11:14,,
MAX,MAX,5967,FRJ1,KRDU,KJFK,,11:15,,
DEN,DEN,473,FRJ1,KRDU,KAPF,,11:16,,
MAX,MAX,8039,FRJ1,KRDU,KDCA,,11:17,,
MAX,MAX,1368,FRJ1,KRDU,KJFK,,11:17,,
TAB,TAB,5766,EJT1,KRDU,KAUS,,11:19,,
VAL,VAL,445,EJT1,KRDU,CYYZ,,11:20,,
VAL,VAL,2276,BTRP,KRDU,KCLT,,11:21,,
DEN,DEN,4151,EJT1,KRDU,KJFK,,11:22,,
VAL,VAL,538,EJT1,KRDU,KIAD,,11:22,,
MAX,MAX,6928,FRJ1,KRDU,KPHF,,11:22,,
MAX,MAX,3843,FRJ1,KRDU,KEWR,,11:23,,
VAL,VAL,770,EJT1,KRDU,KPIT,,11:25,,
MAX,MAX,2491,FRJ1,KRDU,KMCN,,11:25,,
MAX,MAX,9521,FRJ1,KRDU,KJFK,,11:28,,
MAX,MAX,6197,FRJ1,KRDU,KEWR,,11:28,,
TAB,TAB,928,EJT1,KRDU,KLAS,,11:28,,
DEN,DEN,5213,EJT1,KRDU,KTTN,,11:29,,
MAX,MAX,2886,FRJ1,KRDU,KBOS,,11:30,,
MAX,MAX,1976,FRJ1,KRDU,BIKF,,11:30,,
TAB,TAB,7899,EJT1,KRDU,KMCO,,11:30,,
TAB,TAB,7037,FRJ1,KRDU,KBNA,,11:30,,
VAL,VAL,8995,EJT1,KRDU,KDCA,,11:31,,
DEN,DEN,2308,EJT1,KRDU,KIAH,,11:32,,
VAL,VAL,2885,BTRP,KRDU,KDEN,,11:33,,
MAX,MAX,9754,FRJ1,KRDU,KSFO,,11:36,,
FRT,FRT,7446,EJT1,KRDU,KLGA,,11:36,,
FRT,FRT,1797,EJT1,KRDU,KOAJ,,11:37,,
TAB,TAB,5318,EJT1,KRDU,KMCO,,11:39,,
VAL,VAL,5186,FRJ1,KRDU,KBOS,,11:40,,
TAB,TAB,5329,EJT1,KRDU,KBOS,,11:41,,
FRT,FRT,3670,EJT1,KRDU,KDCA,,11:42,,
FRT,FRT,7544,EJT1,KRDU,KATL,,11:42,,
FRT,FRT,1673,EJT1,KRDU,KJFK,,11:42,,
VAL,VAL,8518,EJT1,KRDU,KCMH,,11:42,,
VAL,VAL,1195,BTRP,KRDU,KCLT,,11:43,,
MAX,MAX,1914,FRJ1,KRDU,KAUS,,11:43,,
MAX,MAX,5857,FRJ1,KRDU,KLGA,,11:45,,
DEN,DEN,5887,FRJ1,KRDU,KECP,,11:47,,
FRT,FRT,46,EJT1,KRDU,KDFW,,11:48,,
DEN,DEN,9806,FRJ1,KRDU,KATL,,11:48,,
VAL,VAL,9217,EJT1,KRDU,KDAL,,11:48,,
MAX,MAX,1429,FRJ1,KRDU,KDEN,,11:49,,
MAX,MAX,3179,FRJ1,KRDU,KDCA,,11:50,,
DEN,DEN,5181,EJT1,KRDU,KJFK,,11:50,,
TAB,TAB,6316,EJT1,KRDU,KMCO,,11:50,,
VAL,VAL,4723,EJT1,KRDU,KAUS,,11:50,,
MAX,MAX,3513,FRJ1,KRDU,KSFO,,11:51,,
VAL,VAL,2306,EJT1,KRDU,KFLL,,11:52,,
VAL,VAL,4503,BTRP,KRDU,KBOS,,11:53,,
DEN,DEN,7539,EJT1,KRDU,EGLL,,11:53,,
TAB,TAB,8981,EJT1,KRDU,KCLT,,11:53,,
MAX,MAX,2633,FRJ1,KRDU,KBOS,,11:54,,
MAX,MAX,5894,FRJ1,KRDU,KMDW,,11:54,,
VAL,VAL,7980,FRJ1,KRDU,KCLT,,11:56,,
VAL,VAL,8496,BTRP,KRDU,KDEN,,11:57,,
FRT,FRT,6972,EJT1,KRDU,KPHF,,11:57,,
TAB,TAB,8165,EJT1,KRDU,KMCO,,11:59,,
DEN,DEN,5155,FRJ1,KRDU,KJFK,,12:01,,
DEN,DEN,1613,EJT1,KRDU,KIAH,,12:02,,
MAX,MAX,8320,FRJ1,KRDU,KMIA,,12:03,,
VAL,VAL,8647,BTRP,KRDU,KEWR,,12:03,,
TAB,TAB,6957,EJT1,KRDU,KCLT,,12:03,,
TAB,TAB,8964,FRJ1,KRDU,KBNA,,12:04,,
VAL,VAL,5209,BTRP,KRDU,KEWR,,12:04,,
MAX,MAX,3258,FRJ1,KRDU,KMDT,,12:05,,
VAL,VAL,6298,FRJ1,KRDU,KBOS,,12:05,,
MAX,MAX,9097,FRJ1,KRDU,KCLT,,12:05,,
MAX,MAX,3972,FRJ1,KRDU,KBOS,,12:06,,
MAX,MAX,8327,FRJ1,KRDU,KMIA,,12:06,,
VAL,VAL,4284,EJT1,KRDU,CYYZ,,12:07,,
TAB,TAB,5070,EJT1,KRDU,KCLT,,12:07,,
TAB,TAB,9325,FRJ1,KRDU,KLGA,,12:08,,
TAB,TAB,2841,FRJ1,KRDU,CYYZ,,12:08,,
VAL,VAL,2170,EJT1,KRDU,KDCA,,12:09,,
FRT,FRT,8681,EJT1,KRDU,KPHL,,12:11,,
VAL,VAL,5609,EJT1,KRDU,KIAD,,12:14,,
DEN,DEN,5816,EJT1,KRDU,KTPA,,12:16,,
VAL,VAL,7127,EJT1,KRDU,KSTL,,12:16,,
FRT,FRT,6568,EJT1,KRDU,KDCA,,12:17,,
TAB,TAB,5032,EJT1,KRDU,KLAS,,12:18,,
VAL,VAL,3933,EJT1,KRDU,KDCA,,12:21,,
MAX,MAX,9491,FRJ1,KRDU,KBWI,,12:21,,
TAB,TAB,816,EJT1,KRDU,KDCA,,12:23,,
VAL,VAL,7647,EJT1,KRDU,KDEN,,12:27,,
MAX,MAX,6347,FRJ1,KRDU,KATL,,12:27,,
MAX,MAX,1038,FRJ1,KRDU,KMDT,,12:27,,
MAX,MAX,1650,FRJ1,KRDU,KMCO,,12:28,,
MAX,MAX,3692,FRJ1,KRDU,KDAL,,12:28,,
FRT,FRT,23,EJT1,KRDU,KATL,,12:29,,
MAX,MAX,4222,FRJ1,KRDU,KSFO,,12:29,,
MAX,MAX,3748,FRJ1,KRDU,KJFK,,12:30,,
VAL,VAL,703,EJT1,KRDU,LFPG,,12:31,,
VAL,VAL,4275,EJT1,KRDU,CYUL,,12:31,,
VAL,VAL,1726,EJT1,KRDU,KIAD,,12:33,,
VAL,VAL,1159,EJT1,KRDU,KAUS,,12:33,,
MAX,MAX,2261,FRJ1,KRDU,KEWR,,12:34,,
FRT,FRT,2465,EJT1,KRDU,KLGA,,12:35,,
MAX,MAX,7970,FRJ1,KRDU,KMCO,,12:36,,
FRT,FRT,1924,EJT1,KRDU,KDCA,,12:36,,
VAL,VAL,19,FRJ1,KRDU,KATL,,12:39,,
VAL,VAL,5626,EJT1,KRDU,TJSJ,,12:40,,
TAB,TAB,9540,EJT1,KRDU,KIAD,,12:40,,
FRT,FRT,3978,EJT1,KRDU,KSLC,,12:43,,
FRT,FRT,220,AJT0,KRDU,KJFK,,12:44,,
TAB,TAB,9655,EJT1,KRDU,KLGA,,12:45,,
MAX,MAX,9792,FRJ1,KRDU,KLGA,,12:46,,
MAX,MAX,3725,FRJ1,KRDU,KHVN,,12:47,,
TAB,TAB,9298,EJT1,KRDU,KIAD,,12:48,,
MAX,MAX,1156,FRJ1,KRDU,KCLT,,12:48,,
MAX,MAX,1039,FRJ1,KRDU,KJFK,,12:49,,
MAX,MAX,8587,FRJ1,KRDU,KBWI,,12:49,,
VAL,VAL,6581,EJT1,KRDU,KIND,,12:49,,
TAB,TAB,4387,EJT1,KRDU,KLAX,,12:51,,
DEN,DEN,9156,FRJ1,KRDU,KDTW,,12:51,,
VAL,VAL,6142,EJT1,KRDU,KAUS,,12:52,,
MAX,MAX,1317,FRJ1,KRDU,KORD,,12:55,,
DEN,DEN,8861,FRJ1,KRDU,KATL,,12:56,,
MAX,MAX,2220,FRJ1,KRDU,KLGA,,12:59,,
FRT,FRT,4648,EJT1,KRDU,KPHL,,13:02,,
VAL,VAL,3950,FRJ1,KRDU,KCLT,,13:04,,
MAX,MAX,536,FRJ1,KRDU,KAUS,,13:04,,
FRT,FRT,4368,AJT0,KRDU,KJFK,,13:04,,
FRT,FRT,5051,EJT1,KRDU,KPHL,,13:05,,
MAX,MAX,1115,FRJ1,KRDU,KDCA,,13:05,,
VAL,VAL,1011,EJT1,KRDU,KMCO,,13:06,,
TAB,TAB,6421,EJT1,KRDU,KIAD,,13:07,,
DEN,DEN,3145,EJT1,KRDU,KBNA,,13:08,,
MAX,MAX,7846,FRJ1,KRDU,KMIA,,13:08,,
FRT,FRT,5203,EJT1,KRDU,KMCO,,13:09,,
MAX,MAX,6549,FRJ1,KRDU,KBWI,,13:10,,
VAL,VAL,9405,EJT1,KRDU,LFPG,,13:11,,
FRT,FRT,4393,EJT1,KRDU,KDCA,,13:11,,
VAL,VAL,5513,BTRP,KRDU,KBOS,,13:11,,
MAX,MAX,596,FRJ1,KRDU,KMDW,,13:13,,
MAX,MAX,5178,FRJ1,KRDU,KJFK,,13:14,,
TAB,TAB,1246,FRJ1,KRDU,KLGA,,13:16,,
VAL,VAL,7925,FRJ1,KRDU,CYYZ,,13:17,,
MAX,MAX,4393,FRJ1,KRDU,KMDT,,13:18,,
FRT,FRT,7135,EJT1,KRDU,KOAJ,,13:18,,
TAB,TAB,3066,EJT1,KRDU,KHVN,,13:21,,
VAL,VAL,2710,EJT1,KRDU,KLAS,,13:21,,
MAX,MAX,2115,FRJ1,KRDU,KCLT,,13:22,,
MAX,MAX,7693,FRJ1,KRDU,KDTW,,13:22,,
MAX,MAX,7339,FRJ1,KRDU,KORD,,13:26,,
MAX,MAX,2003,FRJ1,KRDU,KBOS,,13:29,,
VAL,VAL,6118,FRJ1,KRDU,CYKF,,13:29,,
MAX,MAX,1148,FRJ1,KRDU,KLAS,,13:29,,
VAL,VAL,9108,EJT1,KRDU,KMSP,,13:30,,
MAX,MAX,9703,FRJ1,KRDU,KEWN,,13:30,,
MAX,MAX,5370,FRJ1,KRDU,KPHX,,13:30,,
DEN,DEN,221,EJT1,KRDU,KMSP,,13:31,,
VAL,VAL,5591,EJT1,KRDU,KJFK,,13:31,,
VAL,VAL,9872,EJT1,KRDU,KAUS,,13:32,,
FRT,FRT,9683,EJT1,KRDU,KPHL,,13:32,,
MAX,MAX,8100,FRJ1,KRDU,KDAL,,13:33,,
TAB,TAB,4605,EJT1,KRDU,KEWR,,13:33,,
FRT,FRT,8677,EJT1,KRDU,KLGA,,13:33,,
MAX,MAX,2714,FRJ1,KRDU,KILM,,13:37,,
MAX,MAX,2878,FRJ1,KRDU,KORD,,13:37,,
DEN,DEN,9742,EJT1,KRDU,KDEN,,13:37,,
VAL,VAL,3310,EJT1,KRDU,CYYZ,,13:38,,
FRT,FRT,5835,EJT1,KRDU,KMCO,,13:38,,
MAX,MAX,2038,FRJ1,KRDU,KLGA,,13:39,,
DEN,DEN,7175,EJT1,KRDU,KTPA,,13:39,,
MAX,MAX,9994,FRJ1,KRDU,KHVN,,13:39,,
MAX,MAX,3644,FRJ1,KRDU,KMIA,,13:39,,
VAL,VAL,5546,EJT1,KRDU,KORD,,13:40,,
MAX,MAX,2170,FRJ1,KRDU,KDCA,,13:40,,
FRT,FRT,974,EJT1,KRDU,KATL,,13:41,,
MAX,MAX,6722,FRJ1,KRDU,KDCA,,13:41,,
MAX,MAX,1012,FRJ1,KRDU,KLAS,,13:41,,
MAX,MAX,1040,FRJ1,KRDU,KLGA,,13:41,,
VAL,VAL,7826,BTRP,KRDU,KBOS,,13:42,,
TAB,TAB,2253,EJT1,KRDU,KDTW,,13:42,,
TAB,TAB,7358,EJT1,KRDU,KDCA,,13:43,,
MAX,MAX,3776,FRJ1,KRDU,KMIA,,13:47,,
TAB,TAB,9008,EJT1,KRDU,KHVN,,13:48,,
DEN,DEN,304,EJT1,KRDU,KIAH,,13:48,,
VAL,VAL,1998,EJT1,KRDU,KCMH,,13:48,,
FRT,FRT,8737,EJT1,KRDU,KPHL,,13:50,,
MAX,MAX,5500,FRJ1,KRDU,KEWN,,13:50,,
VAL,VAL,1180,FRJ1,KRDU,KTPA,,13:52,,
VAL,VAL,9185,EJT1,KRDU,KIAH,,13:52,,
MAX,MAX,8801,FRJ1,KRDU,KDCA,,13:53,,
MAX,MAX,5640,FRJ1,KRDU,KJFK,,13:53,,
TAB,TAB,913,EJT1,KRDU,KMCO,,13:54,,
LAW,LAW,7078,FRJ1,KRDU,KORF,,13:54,,
MAX,MAX,2087,FRJ1,KRDU,KIAH,,13:57,,
MAX,MAX,2569,FRJ1,KRDU,KMIA,,13:58,,
MAX,MAX,5212,FRJ1,KRDU,KDAL,,13:59,,
MAX,MAX,1516,FRJ1,KRDU,KJFK,,14:05,,
FRT,FRT,7392,EJT1,KRDU,KLGA,,14:07,,
DEN,DEN,9756,EJT1,KRDU,KORD,,14:07,,
MAX,MAX,6875,FRJ1,KRDU,KDEN,,14:08,,
FRT,FRT,78,EJT1,KRDU,KPHL,,14:10,,
DEN,DEN,518,EJT1,KRDU,KDCA,,14:11,,
MAX,MAX,7344,FRJ1,KRDU,KHVN,,14:11,,
MAX,MAX,572,FRJ1,KRDU,KPHF,,14:12,,
FRT,FRT,5009,EJT1,KRDU,KLGA,,14:12,,
MAX,MAX,6939,FRJ1,KRDU,KEWR,,14:12,,
MAX,MAX,8730,FRJ1,KRDU,KATL,,14:12,,
DEN,DEN,8647,EJT1,KRDU,KJFK,,14:12,,
VAL,VAL,9208,EJT1,KRDU,KCLT,,14:12,,
MAX,MAX,8776,FRJ1,KRDU,KMIA,,14:13,,
MAX,MAX,8832,FRJ1,KRDU,KTPA,,14:13,,
MAX,MAX,1858,FRJ1,KRDU,KDEN,,14:14,,
MAX,MAX,5848,FRJ1,KRDU,KBOS,,14:14,,
TAB,TAB,7247,EJT1,KRDU,KHVN,,14:15,,
VAL,VAL,4902,BTRP,KRDU,KBOS,,14:16,,
FRT,FRT,3706,EJT1,KRDU,KLGA,,14:17,,
TAB,TAB,7745,EJT1,KRDU,KBOS,,14:18,,
MAX,MAX,4572,FRJ1,KRDU,KMIA,,14:19,,
FRT,FRT,336,EJT1,KRDU,KJFK,,14:19,,
FRT,FRT,859,EJT1,KRDU,KMCO,,14:20,,
MAX,MAX,7990,FRJ1,KRDU,KIAH,,14:23,,
TAB,TAB,1193,EJT1,KRDU,KCLT,,14:23,,
MAX,MAX,8003,FRJ1,KRDU,KLAS,,14:23,,
MAX,MAX,4634,FRJ1,KRDU,KMIA,,14:24,,
VAL,VAL,9060,EJT1,KRDU,KPIT,,14:27,,
MAX,MAX,83,FRJ1,KRDU,KSEA,,14:28,,
DEN,DEN,8405,EJT1,KRDU,KEWR,,14:30,,
TAB,TAB,1511,EJT1,KRDU,KATL,,14:30,,
MAX,MAX,9496,FRJ1,KRDU,KFLL,,14:31,,
MAX,MAX,9422,FRJ1,KRDU,KLGA,,14:31,,
VAL,VAL,1284,EJT1,KRDU,KCMH,,14:31,,
MAX,MAX,951,FRJ1,KRDU,KDCA,,14:31,,
MAX,MAX,2176,FRJ1,KRDU,KMSP,,14:31,,
MAX,MAX,6840,FRJ1,KRDU,KBWI,,14:32,,
DEN,DEN,6431,EJT1,KRDU,KLGA,,14:33,,
VAL,VAL,649,EJT1,KRDU,KLAS,,14:33,,
MAX,MAX,9731,FRJ1,KRDU,KMCO,,14:34,,
DEN,DEN,6988,EJT1,KRDU,KEWR,,14:36,,
TAB,TAB,1799,EJT1,KRDU,KHVN,,14:36,,
FRT,FRT,6769,EJT1,KRDU,KPHF,,14:38,,
MAX,MAX,2532,FRJ1,KRDU,KJAX,,14:38,,
TAB,TAB,9976,EJT1,KRDU,KLAS,,14:41,,
VAL,VAL,25,BTRP,KRDU,KCLT,,14:45,,
VAL,VAL,6808,FRJ1,KRDU,KCLT,,14:45,,
VAL,VAL,9055,EJT1,KRDU,KDCA,,14:46,,
FRT,FRT,1231,EJT1,KRDU,KLGA,,14:46,,
VAL,VAL,4840,EJT1,KRDU,CYYZ,,14:48,,
FRT,FRT,7666,EJT1,KRDU,KOAJ,,14:49,,
VAL,VAL,1507,EJT1,KRDU,KAUS,,14:53,,
TAB,TAB,8941,EJT1,KRDU,KHVN,,14:55,,
TAB,TAB,9646,FRJ1,KRDU,KBNA,,14:55,,
MAX,MAX,5184,FRJ1,KRDU,KDCA,,14:56,,
MAX,MAX,6540,FRJ1,KRDU,KRDU,,14:57,,
DEN,DEN,9219,EJT1,KRDU,KLGA,,14:57,,
MAX,MAX,2528,FRJ1,KRDU,KHVN,,14:58,,
MAX,MAX,6151,FRJ1,KRDU,KDCA,,14:59,,
FRT,FRT,356,EJT1,KRDU,KJFK,,15:00,,
MAX,MAX,5938,FRJ1,KRDU,KDCA,,15:01,,
DEN,DEN,5948,EJT1,KRDU,KMIA,,15:01,,
MAX,MAX,6856,FRJ1,KRDU,KBWI,,15:01,,
FRT,FRT,325,AJT0,KRDU,KJFK,,15:01,,
MAX,MAX,7137,FRJ1,KRDU,KCLT,,15:01,,
MAX,MAX,9712,FRJ1,KRDU,KTPA,,15:02,,
TAB,TAB,9354,EJT1,KRDU,KHVN,,15:02,,
VAL,VAL,7548,EJT1,KRDU,KPIT,,15:02,,
DEN,DEN,907,FRJ1,KRDU,KATL,,15:04,,
MAX,MAX,3672,FRJ1,KRDU,KBNA,,15:04,,
VAL,VAL,408,FRJ1,KRDU,KFLL,,15:07,,
DEN,DEN,8470,EJT1,KRDU,KTPA,,15:07,,
MAX,MAX,3057,FRJ1,KRDU,KEWR,,15:09,,
VAL,VAL,2843,FRJ1,KRDU,KIAH,,15:10,,
VAL,VAL,757,EJT1,KRDU,KCMH,,15:12,,
DEN,DEN,2773,EJT1,KRDU,KBNA,,15:13,,
MAX,MAX,3566,FRJ1,KRDU,KCLT,,15:13,,
TAB,TAB,8327,EJT1,KRDU,KMSP,,15:13,,
MAX,MAX,8013,FRJ1,KRDU,LFPG,,15:16,,
DEN,DEN,1169,FRJ1,KRDU,KECP,,15:16,,
DEN,DEN,1196,EJT1,KRDU,KBNA,,15:17,,
MAX,MAX,7830,FRJ1,KRDU,KEWR,,15:18,,
FRT,FRT,5243,AJT0,KRDU,KJFK,,15:19,,
DEN,DEN,739,EJT1,KRDU,EGLL,,15:21,,
DEN,DEN,4,EJT1,KRDU,KEWR,,15:23,,
MAX,MAX,555,FRJ1,KRDU,KEWR,,15:28,,
TAB,TAB,9775,FRJ1,KRDU,CYYZ,,15:31,,
TAB,TAB,6099,FRJ1,KRDU,KBOS,,15:31,,
MAX,MAX,2957,FRJ1,KRDU,KCLT,,15:31,,
MAX,MAX,4312,FRJ1,KRDU,KMIA,,15:36,,
MAX,MAX,280,FRJ1,KRDU,KPHF,,15:37,,
MAX,MAX,294,FRJ1,KRDU,KATL,,15:39,,
TAB,TAB,3794,EJT1,KRDU,KMCO,,15:39,,
MAX,MAX,1041,FRJ1,KRDU,KTPA,,15:44,,
TAB,TAB,4943,EJT1,KRDU,KMCO,,15:44,,
MAX,MAX,6445,FRJ1,KRDU,KILM,,15:45,,
MAX,MAX,5394,FRJ1,KRDU,KLGA,,15:47,,
MAX,MAX,265,FRJ1,KRDU,KJFK,,15:48,,
VAL,VAL,671,EJT1,KRDU,KEWR,,15:48,,
FRT,FRT,9259,EJT1,KRDU,KMCO,,15:49,,
TAB,TAB,8148,EJT1,KRDU,KATL,,15:50,,
VAL,VAL,7558,BTRP,KRDU,KMDW,,15:51,,
VAL,VAL,4433,FRJ1,KRDU,KTPA,,15:51,,
MAX,MAX,9196,FRJ1,KRDU,KORD,,15:52,,
VAL,VAL,8450,FRJ1,KRDU,CYYZ,,15:53,,
MAX,MAX,6098,FRJ1,KRDU,KEWR,,15:54,,
MAX,MAX,8890,FRJ1,KRDU,KIAD,,15:56,,
VAL,VAL,2412,EJT1,KRDU,KMCO,,15:56,,
VAL,VAL,2974,EJT1,KRDU,KCMH,,15:57,,
DEN,DEN,892,FRJ1,KRDU,KFLL,,16:00,,
VAL,VAL,4515,FRJ1,KRDU,KCLT,,16:00,,
VAL,VAL,4983,EJT1,KRDU,KSDF,,16:01,,
MAX,MAX,9160,FRJ1,KRDU,KMIA,,16:04,,
MAX,MAX,359,FRJ1,KRDU,KDTW,,16:04,,
VAL,VAL,8117,FRJ1,KRDU,KMCO,,16:05,,
TAB,TAB,1613,EJT1,KRDU,KATL,,16:05,,
MAX,MAX,9586,FRJ1,KRDU,KTPA,,16:05,,
VAL,VAL,7134,FRJ1,KRDU,KJFK,,16:08,,
FRT,FRT,9157,EJT1,KRDU,KSEA,,16:08,,
MAX,MAX,9579,FRJ1,KRDU,KFLL,,16:09,,
TAB,TAB,1450,EJT1,KRDU,KLAX,,16:10,,
MAX,MAX,716,FRJ1,KRDU,KHVN,,16:11,,
VAL,VAL,8190,BTRP,KRDU,KCLT,,16:12,,
VAL,VAL,2764,EJT1,KRDU,KLGA,,16:12,,
VAL,VAL,9049,EJT1,KRDU,KDCA,,16:13,,
TAB,TAB,9716,EJT1,KRDU,KIAD,,16:14,,
FRT,FRT,7829,AJT0,KRDU,KJFK,,16:15,,
MAX,MAX,7121,FRJ1,KRDU,KJFK,,16:17,,
TAB,TAB,2933,FRJ1,KRDU,KBNA,,16:17,,
VAL,VAL,7748,EJT1,KRDU,KAUS,,16:18,,
MAX,MAX,498,FRJ1,KRDU,KIAD,,16:18,,
VAL,VAL,1937,EJT1,KRDU,CYYZ,,16:19,,
MAX,MAX,7430,FRJ1,KRDU,KDCA,,16:19,,
DEN,DEN,273,FRJ1,KRDU,KFLL,,16:21,,
MAX,MAX,810,FRJ1,KRDU,KMIA,,16:22,,
MAX,MAX,1543,FRJ1,KRDU,KEWR,,16:22,,
MAX,MAX,4457,FRJ1,KRDU,KMCO,,16:24,,
MAX,MAX,886,FRJ1,KRDU,KDEN,,16:25,,
MAX,MAX,3688,FRJ1,KRDU,KEWR,,16:26,,
MAX,MAX,1437,FRJ1,KRDU,KORD,,16:27,,
MAX,MAX,9796,FRJ1,KRDU,KMIA,,16:28,,
VAL,VAL,5296,BTRP,KRDU,KPHL,,16:28,,
VAL,VAL,1133,BTRP,KRDU,KEWR,,16:28,,
FRT,FRT,3435,EJT1,KRDU,KPHF,,16:31,,
VAL,VAL,2923,EJT1,KRDU,TJSJ,,16:31,,
VAL,VAL,3330,EJT1,KRDU,KPHL,,16:33,,
DEN,DEN,6858,FRJ1,KRDU,KCLT,,16:33,,
TAB,TAB,8260,EJT1,KRDU,KPIT,,16:33,,
MAX,MAX,1108,FRJ1,KRDU,KRDU,,16:34,,
MAX,MAX,7809,FRJ1,KRDU,KDCA,,16:35,,
MAX,MAX,1653,FRJ1,KRDU,KLGA,,16:36,,
FRT,FRT,6843,EJT1,KRDU,KLGA,,16:37,,
TAB,TAB,8337,EJT1,KRDU,KATL,,16:42,,
FRT,FRT,1006,EJT1,KRDU,KPHL,,16:42,,
MAX,MAX,5686,FRJ1,KRDU,KTPA,,16:43,,
MAX,MAX,7049,FRJ1,KRDU,KIAD,,16:44,,
DEN,DEN,9173,EJT1,KRDU,KTPA,,16:45,,
DEN,DEN,4582,FRJ1,KRDU,KDTW,,16:45,,
FRT,FRT,5853,EJT1,KRDU,KDCA,,16:45,,
MAX,MAX,7959,FRJ1,KRDU,KDEN,,16:45,,
VAL,VAL,6766,EJT1,KRDU,KDAL,,16:46,,
TAB,TAB,4485,EJT1,KRDU,KATL,,16:47,,
VAL,VAL,7223,FRJ1,KRDU,KMCO,,16:48,,
TAB,TAB,2928,FRJ1,KRDU,KDFW,,16:49,,
DEN,DEN,7845,EJT1,KRDU,KLGA,,16:52,,
VAL,VAL,804,FRJ1,KRDU,KTPA,,16:53,,
MAX,MAX,8044,FRJ1,KRDU,KEWR,,16:55,,
MAX,MAX,5580,FRJ1,KRDU,KCLT,,16:55,,
MAX,MAX,4700,FRJ1,KRDU,KBOS,,16:56,,
FRT,FRT,8694,EJT1,KRDU,KDFW,,16:57,,
TAB,TAB,7761,EJT1,KRDU,KAUS,,16:58,,
MAX,MAX,5058,FRJ1,KRDU,KMLI,,16:58,,
MAX,MAX,8650,FRJ1,KRDU,KBNA,,16:59,,
MAX,MAX,6298,FRJ1,KRDU,KDEN,,17:01,,
FRT,FRT,2894,EJT1,KRDU,KLGA,,17:03,,
MAX,MAX,1631,FRJ1,KRDU,KFLL,,17:03,,
MAX,MAX,5615,FRJ1,KRDU,KORD,,17:04,,
VAL,VAL,6793,BTRP,KRDU,KJAX,,17:05,,
MAX,MAX,4500,FRJ1,KRDU,LFPG,,17:05,,
FRT,FRT,263,AJT0,KRDU,KJFK,,17:06,,
MAX,MAX,4673,FRJ1,KRDU,KSEA,,17:06,,
MAX,MAX,6641,FRJ1,KRDU,KLAS,,17:07,,
DEN,DEN,9406,EJT1,KRDU,KBNA,,17:09,,
TAB,TAB,4127,EJT1,KRDU,KDCA,,17:10,,
DEN,DEN,5778,EJT1,KRDU,MDPC,,17:11,,
MAX,MAX,3429,FRJ1,KRDU,KMCO,,17:12,,
DEN,DEN,2472,EJT1,KRDU,KJFK,,17:13,,
VAL,VAL,537,EJT1,KRDU,KFLL,,17:14,,
DEN,DEN,5867,EJT1,KRDU,KIAH,,17:14,,
MAX,MAX,7408,FRJ1,KRDU,KMDW,,17:14,,
MAX,MAX,1712,FRJ1,KRDU,KEWN,,17:15,,
TAB,TAB,9106,EJT1,KRDU,KCLT,,17:15,,
FRT,FRT,5584,EJT1,KRDU,KCLT,,17:16,,
MAX,MAX,3031,FRJ1,KRDU,KSEA,,17:17,,
VAL,VAL,811,EJT1,KRDU,KDAL,,17:18,,
FRT,FRT,3910,EJT1,KRDU,KDFW,,17:19,,
MAX,MAX,507,FRJ1,KRDU,KLAS,,17:20,,
MAX,MAX,5078,FRJ1,KRDU,KDCA,,17:20,,
MAX,MAX,2527,FRJ1,KRDU,KDCA,,17:20,,
VAL,VAL,8813,EJT1,KRDU,KDCA,,17:21,,
VAL,VAL,2680,FRJ1,KRDU,KEWR,,17:21,,
VAL,VAL,2397,EJT1,KRDU,KPIT,,17:21,,
VAL,VAL,48,EJT1,KRDU,CYUL,,17:22,,
TAB,TAB,6594,EJT1,KRDU,KBOS,,17:23,,
DEN,DEN,8193,EJT1,KRDU,KTPA,,17:24,,
FRT,FRT,2040,EJT1,KRDU,KJFK,,17:24,,
